Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Late_delivery_risk,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Shipping Pressure Index,Mode Risk Flag,Order Complexity Score,Regional Congestion
PAYMENT,2,27.28,167.37,1,Cleats,Napa,EE. UU.,Corporate,CA,Apparel,Pacific Asia,Raipur,India,12.6,0.07,59.99,0.16,3,179.97,167.37,27.28,South Asia,Chhattisgarh,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Second Class,1.5,0,192.5679,0.5626697710516104
PAYMENT,2,4.18,47.48,1,Golf Gloves,Napa,EE. UU.,Corporate,CA,Outdoors,Pacific Asia,Raipur,India,2.5,0.05,24.99,0.09,2,49.98,47.48,4.18,South Asia,Chhattisgarh,PENDING_PAYMENT,Bag Boy Beverage Holder,24.99,Second Class,1.0,0,52.479,0.5626697710516104
PAYMENT,4,13.65,109.19,0,Men's Footwear,Napa,EE. UU.,Corporate,CA,Apparel,Europe,Lorca,España,20.8,0.16,129.99,0.13,1,129.99,109.19,13.65,Southern Europe,Murcia,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,150.7884,0.5438447672569187
PAYMENT,4,2.36,37.5,0,Women's Apparel,Napa,EE. UU.,Corporate,CA,Golf,Europe,Lorca,España,12.5,0.25,50.0,0.06,1,50.0,37.5,2.36,Southern Europe,Murcia,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.25,1,62.5,0.5438447672569187
PAYMENT,4,12.0,239.98,0,Camping & Hiking,Napa,EE. UU.,Corporate,CA,Fan Shop,Europe,Lorca,España,60.0,0.2,299.98,0.05,1,299.98,239.98,12.0,Southern Europe,Murcia,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,359.976,0.5438447672569187
PAYMENT,4,-152.88,196.0,0,Women's Apparel,Napa,EE. UU.,Corporate,CA,Golf,Europe,Lorca,España,4.0,0.02,50.0,-0.78,4,200.0,196.0,-152.88,Southern Europe,Murcia,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.0,1,204.0,0.5438447672569187
DEBIT,4,37.05,97.49,0,Men's Footwear,Napa,EE. UU.,Corporate,CA,Apparel,Europe,Augsburg,Alemania,32.5,0.25,129.99,0.38,1,129.99,97.49,37.05,Western Europe,Bavaria,ON_HOLD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,162.4875,0.5584861116234461
DEBIT,4,73.71,283.48,0,Camping & Hiking,Napa,EE. UU.,Corporate,CA,Fan Shop,Europe,Augsburg,Alemania,16.5,0.06,299.98,0.26,1,299.98,283.48,73.71,Western Europe,Bavaria,ON_HOLD,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,317.97880000000004,0.5584861116234461
DEBIT,4,47.43,278.98,0,Camping & Hiking,Napa,EE. UU.,Corporate,CA,Fan Shop,Europe,Augsburg,Alemania,21.0,0.07,299.98,0.17,1,299.98,278.98,47.43,Western Europe,Bavaria,ON_HOLD,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,320.97860000000003,0.5584861116234461
DEBIT,4,152.71,331.98,0,Fishing,Napa,EE. UU.,Corporate,CA,Fan Shop,Europe,Augsburg,Alemania,68.0,0.17,399.98,0.46,1,399.98,331.98,152.71,Western Europe,Bavaria,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,467.9766,0.5584861116234461
DEBIT,4,-247.49,149.99,1,Water Sports,Napa,EE. UU.,Corporate,CA,Fan Shop,LATAM,Quetzaltenango,Guatemala,50.0,0.25,199.99,-1.65,1,199.99,149.99,-247.49,Central America,Quezaltenango,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,249.9875,0.5475459581525
PAYMENT,4,109.11,290.95,0,Cleats,Napa,EE. UU.,Corporate,CA,Apparel,Europe,Lorca,España,9.0,0.03,59.99,0.38,5,299.95,290.95,109.11,Southern Europe,Murcia,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.25,1,308.9485,0.5438447672569187
TRANSFER,1,5.2,103.99,1,Men's Footwear,Napa,EE. UU.,Corporate,CA,Apparel,LATAM,Juárez,México,26.0,0.2,129.99,0.05,1,129.99,103.99,5.2,Central America,Chihuahua,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,155.988,0.5475459581525
CASH,4,42.47,128.69,1,Men's Footwear,Denver,EE. UU.,Consumer,CO,Apparel,Pacific Asia,Rajshahi,Bangladés,1.3,0.01,129.99,0.33,1,129.99,128.69,42.47,South Asia,Rajshahi,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,131.28990000000002,0.5626697710516104
CASH,4,142.57,290.95,1,Cleats,Denver,EE. UU.,Consumer,CO,Apparel,Pacific Asia,Rajshahi,Bangladés,9.0,0.03,59.99,0.49,5,299.95,290.95,142.57,South Asia,Rajshahi,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.25,1,308.9485,0.5626697710516104
DEBIT,4,26.73,98.99,0,Cardio Equipment,Denver,EE. UU.,Consumer,CO,Footwear,LATAM,Buenos Aires,Argentina,1.0,0.01,99.99,0.27,1,99.99,98.99,26.73,South America,Buenos Aires,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.25,1,100.9899,0.5430867090726481
DEBIT,4,15.0,50.0,0,Women's Apparel,Denver,EE. UU.,Consumer,CO,Golf,LATAM,Buenos Aires,Argentina,0.0,0.0,50.0,0.3,1,50.0,50.0,15.0,South America,Buenos Aires,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.25,1,50.0,0.5430867090726481
DEBIT,4,19.8,263.98,0,Camping & Hiking,Denver,EE. UU.,Consumer,CO,Fan Shop,LATAM,Buenos Aires,Argentina,36.0,0.12,299.98,0.08,1,299.98,263.98,19.8,South America,Buenos Aires,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,335.97760000000005,0.5430867090726481
DEBIT,4,-8.31,116.99,0,Men's Footwear,Denver,EE. UU.,Consumer,CO,Apparel,USCA,San Antonio,Estados Unidos,13.0,0.1,129.99,-0.07,1,129.99,116.99,-8.31,US Center ,Texas,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,142.98900000000003,0.5524036011550875
DEBIT,4,77.75,287.98,0,Camping & Hiking,Denver,EE. UU.,Consumer,CO,Fan Shop,USCA,San Antonio,Estados Unidos,12.0,0.04,299.98,0.27,1,299.98,287.98,77.75,US Center ,Texas,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,311.97920000000005,0.5524036011550875
DEBIT,4,52.58,167.98,0,Cardio Equipment,Denver,EE. UU.,Consumer,CO,Footwear,LATAM,Buenos Aires,Argentina,32.0,0.16,99.99,0.31,2,199.98,167.98,52.58,South America,Buenos Aires,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.5,1,231.9768,0.5430867090726481
PAYMENT,4,63.75,212.5,0,Women's Apparel,Denver,EE. UU.,Consumer,CO,Golf,Europe,Odense,Dinamarca,37.5,0.15,50.0,0.3,5,250.0,212.5,63.75,Northern Europe,Dinamarca Meridional,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.25,1,287.5,0.5404411764705882
TRANSFER,4,7.2,359.98,0,Fishing,Denver,EE. UU.,Consumer,CO,Fan Shop,Europe,Birmingham,Reino Unido,40.0,0.1,399.98,0.02,1,399.98,359.98,7.2,Northern Europe,Inglaterra,PENDING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,439.97800000000007,0.5404411764705882
TRANSFER,4,161.91,351.98,0,Fishing,Denver,EE. UU.,Consumer,CO,Fan Shop,Europe,Birmingham,Reino Unido,48.0,0.12,399.98,0.46,1,399.98,351.98,161.91,Northern Europe,Inglaterra,PENDING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,447.97760000000005,0.5404411764705882
DEBIT,4,-116.59,68.58,0,Fitness Accessories,Denver,EE. UU.,Consumer,CO,Footwear,USCA,San Antonio,Estados Unidos,1.4,0.02,34.99,-1.7,2,69.98,68.58,-116.59,US Center ,Texas,COMPLETE,Under Armour Hustle Storm Medium Duffle Bag,34.99,Standard Class,0.5,1,71.37960000000001,0.5524036011550875
DEBIT,4,54.6,168.0,0,Women's Apparel,Denver,EE. UU.,Consumer,CO,Golf,USCA,San Antonio,Estados Unidos,32.0,0.16,50.0,0.33,4,200.0,168.0,54.6,US Center ,Texas,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.0,1,232.0,0.5524036011550875
TRANSFER,4,8.8,87.96,0,Indoor/Outdoor Games,Denver,EE. UU.,Consumer,CO,Fan Shop,Europe,Birmingham,Reino Unido,12.0,0.12,49.98,0.1,2,99.96,87.96,8.8,Northern Europe,Inglaterra,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.5,1,111.9552,0.5404411764705882
DEBIT,4,-65.47,351.98,0,Fishing,Denver,EE. UU.,Consumer,CO,Fan Shop,USCA,San Antonio,Estados Unidos,48.0,0.12,399.98,-0.19,1,399.98,351.98,-65.47,US Center ,Texas,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,447.97760000000005,0.5524036011550875
DEBIT,1,18.14,49.98,1,Golf Gloves,Freeport,EE. UU.,Consumer,NY,Outdoors,Europe,Catania,Italia,0.0,0.0,24.99,0.36,2,49.98,49.98,18.14,Southern Europe,Sicilia,COMPLETE,Bag Boy Beverage Holder,24.99,First Class,2.0,0,49.98,0.5438447672569187
DEBIT,1,16.54,35.19,1,Shop By Sport,Freeport,EE. UU.,Consumer,NY,Golf,Europe,Catania,Italia,4.8,0.12,39.99,0.47,1,39.99,35.19,16.54,Southern Europe,Sicilia,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class,1.0,0,44.78880000000001,0.5438447672569187
DEBIT,1,14.7,293.97,1,Cardio Equipment,Freeport,EE. UU.,Consumer,NY,Footwear,Europe,Catania,Italia,6.0,0.02,99.99,0.05,3,299.97,293.97,14.7,Southern Europe,Sicilia,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,First Class,3.0,0,305.96939999999995,0.5438447672569187
DEBIT,0,51.93,110.49,0,Men's Footwear,Freeport,EE. UU.,Consumer,NY,Apparel,USCA,Columbus,Estados Unidos,19.5,0.15,129.99,0.47,1,129.99,110.49,51.93,East of USA,Ohio,ON_HOLD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Same Day,1.0,0,149.4885,0.5566160520607375
DEBIT,0,142.49,284.98,0,Camping & Hiking,Freeport,EE. UU.,Consumer,NY,Fan Shop,USCA,Columbus,Estados Unidos,15.0,0.05,299.98,0.5,1,299.98,284.98,142.49,East of USA,Ohio,ON_HOLD,Diamondback Women's Serene Classic Comfort Bi,299.98,Same Day,1.0,0,314.97900000000004,0.5566160520607375
DEBIT,1,70.42,193.99,1,Water Sports,Freeport,EE. UU.,Consumer,NY,Fan Shop,Europe,Catania,Italia,6.0,0.03,199.99,0.36,1,199.99,193.99,70.42,Southern Europe,Sicilia,COMPLETE,Pelican Sunstream 100 Kayak,199.99,First Class,1.0,0,205.98970000000003,0.5438447672569187
DEBIT,2,-85.84,128.69,1,Men's Footwear,Freeport,EE. UU.,Consumer,NY,Apparel,LATAM,Granada,Nicaragua,1.3,0.01,129.99,-0.67,1,129.99,128.69,-85.84,Central America,Granada,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,131.28990000000002,0.5475459581525
DEBIT,2,26.72,55.66,1,Electronics,Freeport,EE. UU.,Consumer,NY,Footwear,LATAM,Granada,Nicaragua,8.32,0.13,31.99,0.48,2,63.98,55.66,26.72,Central America,Granada,COMPLETE,Under Armour Women's Ignite Slide,31.99,Second Class,1.0,0,72.2974,0.5475459581525
DEBIT,2,69.68,211.16,1,Cleats,Freeport,EE. UU.,Consumer,NY,Apparel,LATAM,Granada,Nicaragua,28.8,0.12,59.99,0.33,4,239.96,211.16,69.68,Central America,Granada,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class,2.0,0,268.75520000000006,0.5475459581525
DEBIT,0,67.2,159.99,0,Water Sports,Freeport,EE. UU.,Consumer,NY,Fan Shop,USCA,Columbus,Estados Unidos,40.0,0.2,199.99,0.42,1,199.99,159.99,67.2,East of USA,Ohio,ON_HOLD,Pelican Sunstream 100 Kayak,199.99,Same Day,1.0,0,239.988,0.5566160520607375
DEBIT,2,27.0,269.96,1,Cleats,Freeport,EE. UU.,Consumer,NY,Apparel,LATAM,Granada,Nicaragua,30.0,0.1,59.99,0.1,5,299.95,269.96,27.0,Central America,Granada,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class,2.5,0,329.945,0.5475459581525
TRANSFER,1,36.4,103.99,1,Men's Footwear,Freeport,EE. UU.,Consumer,NY,Apparel,Europe,Sofia,Bulgaria,26.0,0.2,129.99,0.35,1,129.99,103.99,36.4,Eastern Europe,Sofía-Ciudad,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,155.988,0.5566326530612244
TRANSFER,1,4.75,53.97,1,Golf Balls,Freeport,EE. UU.,Consumer,NY,Outdoors,Europe,Sofia,Bulgaria,0.0,0.0,17.99,0.09,3,53.97,53.97,4.75,Eastern Europe,Sofía-Ciudad,PROCESSING,Hirzl Women's Soffft Flex Golf Glove,17.99,First Class,3.0,0,53.97,0.5566326530612244
TRANSFER,1,-288.0,192.0,1,Women's Apparel,Freeport,EE. UU.,Consumer,NY,Golf,Europe,Sofia,Bulgaria,8.0,0.04,50.0,-1.5,4,200.0,192.0,-288.0,Eastern Europe,Sofía-Ciudad,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,4.0,0,208.0,0.5566326530612244
TRANSFER,1,58.09,165.96,1,Shop By Sport,Freeport,EE. UU.,Consumer,NY,Golf,Europe,Sofia,Bulgaria,33.99,0.17,39.99,0.35,5,199.95,165.96,58.09,Eastern Europe,Sofía-Ciudad,PROCESSING,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class,5.0,0,233.9415,0.5566326530612244
TRANSFER,4,-30.0,120.0,0,Women's Apparel,Freeport,EE. UU.,Consumer,NY,Golf,Africa,Nairobi,Kenia,30.0,0.2,50.0,-0.25,3,150.0,120.0,-30.0,East Africa,Nairobi,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.75,1,180.0,0.5593952483801296
TRANSFER,4,-88.54,379.98,0,Fishing,Freeport,EE. UU.,Consumer,NY,Fan Shop,Africa,Nairobi,Kenia,20.0,0.05,399.98,-0.23,1,399.98,379.98,-88.54,East Africa,Nairobi,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,419.979,0.5593952483801296
TRANSFER,1,-38.31,371.98,1,Fishing,Freeport,EE. UU.,Consumer,NY,Fan Shop,Europe,Sofia,Bulgaria,28.0,0.07,399.98,-0.1,1,399.98,371.98,-38.31,Eastern Europe,Sofía-Ciudad,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class,1.0,0,427.9786,0.5566326530612244
DEBIT,0,110.49,339.98,0,Fishing,Freeport,EE. UU.,Consumer,NY,Fan Shop,USCA,Columbus,Estados Unidos,60.0,0.15,399.98,0.33,1,399.98,339.98,110.49,East of USA,Ohio,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Same Day,1.0,0,459.977,0.5566160520607375
PAYMENT,2,-215.48,293.97,0,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,USCA,Oakland,Estados Unidos,6.0,0.02,99.99,-0.73,3,299.97,293.97,-215.48,West of USA ,California,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,1.5,0,305.96939999999995,0.5395971475040661
PAYMENT,2,60.18,207.5,0,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,USCA,Oakland,Estados Unidos,42.5,0.17,50.0,0.29,5,250.0,207.5,60.18,West of USA ,California,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2.5,0,292.5,0.5395971475040661
PAYMENT,2,16.01,114.39,0,Men's Footwear,Caguas,Puerto Rico,Home Office,PR,Apparel,USCA,Oakland,Estados Unidos,15.6,0.12,129.99,0.14,1,129.99,114.39,16.01,West of USA ,California,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,145.58880000000002,0.5395971475040661
DEBIT,1,-120.05,163.77,1,Cleats,Strongsville,EE. UU.,Consumer,OH,Apparel,Europe,Dortmund,Alemania,16.2,0.09,59.99,-0.73,3,179.97,163.77,-120.05,Western Europe,Renania del Norte-Westfalia,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,First Class,3.0,0,196.1673,0.5584861116234461
DEBIT,1,-109.96,132.0,1,Women's Apparel,Strongsville,EE. UU.,Consumer,OH,Golf,Europe,Dortmund,Alemania,18.0,0.12,50.0,-0.83,3,150.0,132.0,-109.96,Western Europe,Renania del Norte-Westfalia,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,3.0,0,168.00000000000003,0.5584861116234461
DEBIT,1,113.39,419.96,1,Cardio Equipment,Strongsville,EE. UU.,Consumer,OH,Footwear,Europe,Dortmund,Alemania,79.99,0.16,99.99,0.27,5,499.95,419.96,113.39,Western Europe,Renania del Norte-Westfalia,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,First Class,5.0,0,579.9419999999999,0.5584861116234461
DEBIT,1,81.12,240.0,1,Women's Apparel,Strongsville,EE. UU.,Consumer,OH,Golf,Europe,Dortmund,Alemania,10.0,0.04,50.0,0.34,5,250.0,240.0,81.12,Western Europe,Renania del Norte-Westfalia,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,5.0,0,260.0,0.5584861116234461
TRANSFER,4,54.88,195.99,0,Water Sports,Strongsville,EE. UU.,Consumer,OH,Fan Shop,LATAM,Soledad Díez Gutiérrez,México,4.0,0.02,199.99,0.28,1,199.99,195.99,54.88,Central America,San Luis Potosí,PENDING,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,203.9898,0.5475459581525
DEBIT,4,12.61,48.5,1,Women's Apparel,Strongsville,EE. UU.,Consumer,OH,Golf,LATAM,Sonsonate,El Salvador,1.5,0.03,50.0,0.26,1,50.0,48.5,12.61,Central America,Sonsonate,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.25,1,51.5,0.5475459581525
DEBIT,4,180.31,391.98,1,Fishing,Strongsville,EE. UU.,Consumer,OH,Fan Shop,LATAM,Sonsonate,El Salvador,8.0,0.02,399.98,0.46,1,399.98,391.98,180.31,Central America,Sonsonate,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,407.9796,0.5475459581525
TRANSFER,4,41.09,141.69,1,Indoor/Outdoor Games,Strongsville,EE. UU.,Consumer,OH,Fan Shop,Pacific Asia,Adana,Turquía,8.25,0.06,49.98,0.29,3,149.94,141.69,41.09,West Asia,Adana,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.75,1,158.9364,0.5528374105508405
TRANSFER,4,21.11,239.9,1,Indoor/Outdoor Games,Strongsville,EE. UU.,Consumer,OH,Fan Shop,Pacific Asia,Adana,Turquía,10.0,0.04,49.98,0.09,5,249.9,239.9,21.11,West Asia,Adana,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.25,1,259.896,0.5528374105508405
TRANSFER,4,41.74,143.94,0,Indoor/Outdoor Games,Strongsville,EE. UU.,Consumer,OH,Fan Shop,LATAM,Soledad Díez Gutiérrez,México,6.0,0.04,49.98,0.29,3,149.94,143.94,41.74,Central America,San Luis Potosí,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.75,1,155.9376,0.5475459581525
DEBIT,1,105.59,351.98,1,Fishing,Strongsville,EE. UU.,Consumer,OH,Fan Shop,Europe,Dortmund,Alemania,48.0,0.12,399.98,0.3,1,399.98,351.98,105.59,Western Europe,Renania del Norte-Westfalia,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class,1.0,0,447.97760000000005,0.5584861116234461
TRANSFER,4,58.5,129.99,0,Men's Footwear,Strongsville,EE. UU.,Consumer,OH,Apparel,LATAM,Soledad Díez Gutiérrez,México,0.0,0.0,129.99,0.45,1,129.99,129.99,58.5,Central America,San Luis Potosí,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,129.99,0.5475459581525
DEBIT,4,31.3,192.0,1,Women's Apparel,Strongsville,EE. UU.,Consumer,OH,Golf,LATAM,Sonsonate,El Salvador,8.0,0.04,50.0,0.16,4,200.0,192.0,31.3,Central America,Sonsonate,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.0,1,208.0,0.5475459581525
TRANSFER,4,24.18,93.0,0,Women's Apparel,Strongsville,EE. UU.,Consumer,OH,Golf,LATAM,Soledad Díez Gutiérrez,México,7.0,0.07,50.0,0.26,2,100.0,93.0,24.18,Central America,San Luis Potosí,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.5,1,107.0,0.5475459581525
TRANSFER,4,-307.18,383.98,1,Fishing,Strongsville,EE. UU.,Consumer,OH,Fan Shop,Pacific Asia,Adana,Turquía,16.0,0.04,399.98,-0.8,1,399.98,383.98,-307.18,West Asia,Adana,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,415.9792000000001,0.5528374105508405
PAYMENT,0,20.34,179.99,0,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,USCA,Chicago,Estados Unidos,20.0,0.1,199.99,0.11,1,199.99,179.99,20.34,US Center ,Illinois,PAYMENT_REVIEW,Pelican Sunstream 100 Kayak,199.99,Same Day,1.0,0,219.98900000000003,0.5524036011550875
PAYMENT,0,15.49,175.99,0,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,USCA,Chicago,Estados Unidos,24.0,0.12,199.99,0.09,1,199.99,175.99,15.49,US Center ,Illinois,PAYMENT_REVIEW,Pelican Sunstream 100 Kayak,199.99,Same Day,1.0,0,223.98880000000003,0.5524036011550875
PAYMENT,0,-45.27,247.4,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,USCA,Chicago,Estados Unidos,2.5,0.01,49.98,-0.18,5,249.9,247.4,-45.27,US Center ,Illinois,PAYMENT_REVIEW,O'Brien Men's Neoprene Life Vest,49.98,Same Day,5.0,0,252.399,0.5524036011550875
TRANSFER,1,9.84,163.99,0,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Neuilly-Plaisance,Francia,36.0,0.18,199.99,0.06,1,199.99,163.99,9.84,Western Europe,Isla de Francia,SUSPECTED_FRAUD,Pelican Sunstream 100 Kayak,199.99,First Class,1.0,0,235.9882,0.5584861116234461
CASH,4,-2.55,87.96,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Pacific Asia,Lismore,Australia,12.0,0.12,49.98,-0.03,2,99.96,87.96,-2.55,Oceania,Nueva Gales del Sur,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.5,1,111.9552,0.5402049664958612
TRANSFER,1,0.0,97.49,0,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,Europe,Neuilly-Plaisance,Francia,32.5,0.25,129.99,0.0,1,129.99,97.49,0.0,Western Europe,Isla de Francia,SUSPECTED_FRAUD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,162.4875,0.5584861116234461
TRANSFER,1,0.0,197.98,0,Cardio Equipment,Caguas,Puerto Rico,Consumer,PR,Footwear,Europe,Neuilly-Plaisance,Francia,2.0,0.01,99.99,0.0,2,199.98,197.98,0.0,Western Europe,Isla de Francia,SUSPECTED_FRAUD,Nike Men's Free 5.0+ Running Shoe,99.99,First Class,2.0,0,201.9798,0.5584861116234461
TRANSFER,1,21.88,75.98,0,Shop By Sport,Caguas,Puerto Rico,Consumer,PR,Golf,Europe,Neuilly-Plaisance,Francia,4.0,0.05,39.99,0.29,2,79.98,75.98,21.88,Western Europe,Isla de Francia,SUSPECTED_FRAUD,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class,2.0,0,83.97900000000001,0.5584861116234461
DEBIT,1,31.5,89.99,1,Cardio Equipment,San Bernardino,EE. UU.,Consumer,CA,Footwear,LATAM,Apopa,El Salvador,10.0,0.1,99.99,0.35,1,99.99,89.99,31.5,Central America,San Salvador,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,First Class,1.0,0,109.989,0.5475459581525
DEBIT,1,-60.73,79.18,1,Shop By Sport,San Bernardino,EE. UU.,Consumer,CA,Golf,LATAM,Apopa,El Salvador,0.8,0.01,39.99,-0.77,2,79.98,79.18,-60.73,Central America,San Salvador,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class,2.0,0,80.77980000000001,0.5475459581525
DEBIT,4,2.2,87.96,1,Golf Apparel,San Bernardino,EE. UU.,Consumer,CA,Outdoors,Europe,Bremen,Alemania,11.99,0.12,19.99,0.03,5,99.95,87.96,2.2,Western Europe,Bremen,COMPLETE,Top Flite Women's 2014 XL Hybrid,19.99,Standard Class,1.25,1,111.944,0.5584861116234461
DEBIT,4,48.0,191.99,1,Water Sports,San Bernardino,EE. UU.,Consumer,CA,Fan Shop,LATAM,Estelí,Nicaragua,8.0,0.04,199.99,0.25,1,199.99,191.99,48.0,Central America,Estelí,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,207.9896,0.5475459581525
DEBIT,4,23.76,98.99,1,Cardio Equipment,San Bernardino,EE. UU.,Consumer,CA,Footwear,Europe,Bremen,Alemania,1.0,0.01,99.99,0.24,1,99.99,98.99,23.76,Western Europe,Bremen,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.25,1,100.9899,0.5584861116234461
DEBIT,4,0.0,49.79,1,Cleats,San Bernardino,EE. UU.,Consumer,CA,Apparel,Europe,Bremen,Alemania,10.2,0.17,59.99,0.0,1,59.99,49.79,0.0,Western Europe,Bremen,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.25,1,70.1883,0.5584861116234461
DEBIT,4,12.61,48.5,1,Women's Apparel,San Bernardino,EE. UU.,Consumer,CA,Golf,Europe,Bremen,Alemania,1.5,0.03,50.0,0.26,1,50.0,48.5,12.61,Western Europe,Bremen,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.25,1,51.5,0.5584861116234461
